property_id,property_name_en,property_name_zh,typology_code,typology_label,label_status,baseline_final_status,current_status,final_label_status_after_critical_review,confidence_band,confidence_score,criteria_used,criteria_evidence_summary,brief_synthesis_evidence_summary,phase1d_metadata_evidence,ftg_theme_evidence,ftg_chrono_evidence,typology_specific_rationale,why_core_or_probable_or_candidate,false_positive_check,contradictory_evidence_summary,human_anchor_used,negative_anchor_rule_used,boundary_case_rule_used,critical_review_result,critical_review_reason,review_queue_reason,non_main_signal_type,research_note,phase2b_5_user_decision_verbatim,phase2b_5_user_note,phase2b_6_previous_status,phase2b_6_rule_version,phase2b_6_change_source,phase2b_7_previous_status,phase2b_7_rule_version,phase2b_7_change_source,phase2b_7_user_decision_verbatim,phase2b_7_user_note,phase2b_8b_previous_status,phase2b_8b_rule_version,phase2b_8b_change_source,phase2b_8b_user_decision_verbatim,phase2b_8b_user_note,t13_fit_class,t13_main_fit_sensitivity,iteration_last_changed,rule_version,codebook_version,phase2b_2_rule_version,phase2b_4_previous_status,phase2b_4_rule_version,phase2b_5_previous_status,phase2b_5_rule_version,phase2b_5_change_source
659,Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne,博恩河河曲考古遗址群,T12_BURIAL,Burial monuments and sites,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,i; iii; iv,"criteria i, iii, iv intersects with rule signals for T12_BURIAL; criteria_txt=(i)(iii)(iv)","brief-synthesis text cues: funerary | criteria signal: i, iii, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: funerary | criteria-aware gate supported by criteria i, iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T12_BURIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
664,Archaeological Ensemble of Mérida,梅里达考古群,T08_AGRI_INDUSTRIAL_TECH,"Agricultural, industrial and technological properties",candidate_label,candidate_label,candidate_label,candidate_label,low,0.36,iv,criteria iv intersects with rule signals for T08_AGRI_INDUSTRIAL_TECH; criteria_txt=(iii)(iv),criteria signal: iv,Article1=Site,"theme cues: industrial, water management, mine",none_identified,criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",candidate_only_not_counted,"evidence is secondary, generic, or not central enough for main diagnostics",none,none,none,phase2b_4_adjusted,Phase 2B.4 user_review_decision: downgrade_to_candidate; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,"high-risk typology; T08 promoted: agricultural, industrial, technological, resource-use, water-management, mining, production, or transport-engineering systems are central.; Phase 2B.4 user_review_decision: downgrade_to_candidate; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.",candidate_label,Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,downgrade_to_candidate,部分城市基础设施与工程技术有相关性,candidate_label,,,candidate_label,phase2b_7_user_review_and_obvious_miss_audit_v1.0,user_reviewed_shortlist,保留为candidate,,candidate_label,,,,,,,2,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,probable_label,phase2b_4_user_review_and_residual_scan_v1.0,candidate_label,,
665,Royal Monastery of Santa María de Guadalupe,瓜达卢佩的圣玛利皇家修道院,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,associative_hint,associative_hint,medium,0.77,iv; vi,"criteria iv, vi intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(iv)(vi)","brief-synthesis text cues: symbol, symbolizes, event | criteria signal: iv, vi",Article1=Monument,"theme cues: memorial, commemorative, identity, associations, cult",none_identified,"label-specific OUV proxy terms found: symbol, symbolizes, event | criteria-aware gate supported by criteria iv, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_5_adjusted,"criteria-aware or OUV-aware typology-specific evidence supports this label; Phase 2B.5 T13 two-tier finalization: strong cultural-symbolic association retained as associative hint, not stable FTG main.","high-risk typology; Phase 2B.5 T13 two-tier finalization: strong cultural-symbolic association retained as associative hint, not stable FTG main.",associative_hint,"Phase 2B.5 T13 two-tier finalization: strong cultural-symbolic association retained as associative hint, not stable FTG main.",keep_main,,associative_hint,,,associative_hint,,,,,associative_hint,,,,,strong_associative_hint_or_candidate,high,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,probable_label,phase2b_4_user_review_and_residual_scan_v1.0,probable_label,phase2b_5_final_micro_patch_v1.0,T13_two_tier_associative_hint
666,"Lumbini, the Birthplace of the Lord Buddha",佛祖诞生地兰毗尼,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,probable_label,candidate_label,candidate_label,medium,0.67,iii; vi,"criteria iii, vi intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(iii)(vi)","brief-synthesis text cues: commemorative | criteria signal: iii, vi",Article1=Site,"theme cues: memorial, sacred, associations, cult",none_identified,"label-specific OUV proxy terms found: commemorative | criteria-aware gate supported by criteria iii, vi",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,high-risk typology; T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T13_SYMBOLIC_MEMORIAL downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,reject,high,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
668,Angkor,吴哥窟,T13_SYMBOLIC_MEMORIAL,Symbolic properties and memorials,probable_label,candidate_label,candidate_label,candidate_label,medium,0.72,i; ii; iii; iv,"criteria i, ii, iii, iv intersects with rule signals for T13_SYMBOLIC_MEMORIAL; criteria_txt=(i)(ii)(iii)(iv)","brief-synthesis text cues: symbol, symbolic | criteria signal: i, ii, iii, iv",Article1=Site,"theme cues: memorial, commemorative, sacred",none_identified,"label-specific OUV proxy terms found: symbol, symbolic | criteria-aware gate supported by criteria i, ii, iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,downgraded_to_candidate,property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,main label downgraded by property-level cap; high-risk typology; property-level Phase 2B under-assignment cap: plausible but less central than stronger labels,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,strong_cultural_symbolic_hint,high,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
670,The Sassi and the Park of the Rupestrian Churches of Matera,马泰拉的石窟民居和石头教堂花园,T01_ARCHAEOLOGICAL,Archaeological heritage,probable_label,candidate_label,candidate_label,candidate_label,medium,0.63,iii; iv,"criteria iii, iv intersects with rule signals for T01_ARCHAEOLOGICAL; criteria_txt=(iii)(iv)(v)","brief-synthesis text cues: palaeolithic | criteria signal: iii, iv",Article1=Site,theme cues: site,chrono cues: palaeolithic,"label-specific OUV proxy terms found: palaeolithic | criteria-aware gate supported by criteria iii, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T01 requires central archaeological remains, ruins, excavated heritage, or ancient city fabric","T01 requires central archaeological remains, ruins, excavated heritage, or ancient city fabric; high-risk typology; T01 requires central archaeological remains, ruins, excavated heritage, or ancient city fabric",candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
670,The Sassi and the Park of the Rupestrian Churches of Matera,马泰拉的石窟民居和石头教堂花园,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,probable_label,candidate_label,candidate_label,candidate_label,medium,0.65,iv; v,"criteria iv, v intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(iii)(iv)(v)","brief-synthesis text cues: settlement | criteria signal: iv, v",Article1=Site,"theme cues: settlement, urban",none_identified,"label-specific OUV proxy terms found: settlement | criteria-aware gate supported by criteria iv, v","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T05 requires settlement-scale property character, not location inside a city","T05 requires settlement-scale property character, not location inside a city; high-risk typology; T05 requires settlement-scale property character, not location inside a city",candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
670,The Sassi and the Park of the Rupestrian Churches of Matera,马泰拉的石窟民居和石头教堂花园,T07_RELIGIOUS,Religious properties,probable_label,probable_label,candidate_label,candidate_label,medium,0.57,iii; iv,"criteria iii, iv intersects with rule signals for T07_RELIGIOUS; criteria_txt=(iii)(iv)(v)","brief-synthesis text cues: church | criteria signal: iii, iv",Article1=Site,none_identified,none_identified,"label-specific OUV proxy terms found: church | criteria-aware gate supported by criteria iii, iv",strong but not definitive OUV-relevant typology evidence,passed,none_identified,none,none,none,phase2b_2_adjusted,T07_RELIGIOUS downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,T07_RELIGIOUS downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,candidate_label,T07_RELIGIOUS downgraded by stricter evidence threshold after over-assignment diagnostic; association preserved as candidate.,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,4,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
678,Complex of Hué Monuments,顺化历史建筑群,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,probable_label,candidate_label,candidate_label,candidate_label,medium,0.65,iv,criteria iv intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(iv),brief-synthesis text cues: city | criteria signal: iv,Article1=Group of Buildings,"theme cues: settlement, urban",none_identified,label-specific OUV proxy terms found: city | criteria-aware gate supported by criteria iv,"secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T05 requires settlement-scale property character, not location inside a city","T05 requires settlement-scale property character, not location inside a city; high-risk typology; T05 requires settlement-scale property character, not location inside a city",candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
687,Völklingen Ironworks,弗尔克林根钢铁厂,T05_SETTLEMENTS,Urban and rural settlements / historic towns and villages,probable_label,candidate_label,candidate_label,candidate_label,medium,0.57,ii; iv,"criteria ii, iv intersects with rule signals for T05_SETTLEMENTS; criteria_txt=(ii)(iv)","brief-synthesis text cues: city | criteria signal: ii, iv",Article1=Group of Buildings,none_identified,none_identified,"label-specific OUV proxy terms found: city | criteria-aware gate supported by criteria ii, iv","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,none,none,none,downgraded_to_candidate,"T05 requires settlement-scale property character, not location inside a city; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.","T05 requires settlement-scale property character, not location inside a city; high-risk typology; T05 requires settlement-scale property character, not location inside a city; Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.",candidate_label,Phase 2B.7 user-reviewed shortlist decision applied: user explicitly kept current shortlist typology as candidate.,,,candidate_label,,,candidate_label,phase2b_7_user_review_and_obvious_miss_audit_v1.0,user_reviewed_shortlist,保持为 Candidate,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
688,"Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",古京都遗址（京都、宇治和大津城）,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,"Cultural landscapes, parks and gardens",candidate_label,candidate_label,candidate_label,candidate_label,low,0.38,ii; iv,"criteria ii, iv intersects with rule signals for T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; criteria_txt=(ii)(iv)","brief-synthesis text cues: landscape, garden, gardens | criteria signal: ii, iv",Article1=Site; cultural_landscape_flag=false; serial_candidate=true,"theme cues: cultural landscape, landscape, park, garden, gardens",none_identified,"label-specific OUV proxy terms found: landscape, garden, gardens | criteria-aware gate supported by criteria ii, iv | human boundary anchor keeps this label outside main diagnostics","secondary, generic, or boundary evidence preserved outside main diagnostics",passed,none_identified,"user_confirmed:boundary_case:688:Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",none,"688:Historic Monuments of Ancient Kyoto (Kyoto, Uji and Otsu Cities)",not_applicable,critical pass applies only to core/probable labels,human anchor calibrated,candidate_label,,,,candidate_label,,,candidate_label,,,,,candidate_label,,,,,,,,phase2b_controlled_full_reconstruction_v1.0_using_phase2a_v4_3,phase2a_ftg_typology_codebook_v0.1,phase2b_2_iterative_convergence_v1.1,candidate_label,,candidate_label,,
