property_id,whc_official_url,property_name_en,property_name_zh,inscription_year,region_en,states_name_en,whc_category,core_typology_codes,probable_typology_codes,candidate_typology_codes,main_typology_count,candidate_typology_count,needs_review_count,review_priority,notes
710,https://whc.unesco.org/en/list/710,Gelati Monastery,,1994,Europe and North America,Georgia,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
712,https://whc.unesco.org/en/list/712,City of Vicenza and the Palladian Villas of the Veneto,维琴查城和威尼托的帕拉迪恩别墅,1994,Europe and North America,Italy,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T05_SETTLEMENTS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
714,https://whc.unesco.org/en/list/714,Rock Paintings of the Sierra de San Francisco,圣弗兰西斯科山脉岩画,1993,Latin America and the Caribbean,Mexico,C,,T02_ROCK_ART,T04_HISTORIC_BUILDINGS_ENSEMBLES,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
715,https://whc.unesco.org/en/list/715,Rapa Nui National Park,拉帕努伊国家公园,1995,Latin America and the Caribbean,Chile,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
717,https://whc.unesco.org/en/list/717,Historic Centre of Siena,锡耶纳历史中心,1995,Europe and North America,Italy,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
722,https://whc.unesco.org/en/list/722,Rice Terraces of the Philippine Cordilleras,菲律宾科迪勒拉山的水稻梯田,1995,Asia and the Pacific,Philippines,C,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T07_RELIGIOUS; T08_AGRI_INDUSTRIAL_TECH,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
723,https://whc.unesco.org/en/list/723,Cultural Landscape of Sintra,辛特拉文化景观,1995,Europe and North America,Portugal,C,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS,T09_MILITARY,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
724,https://whc.unesco.org/en/list/724,Medieval Monuments in Kosovo,科索沃中世纪古迹,2004,Europe and North America,Serbia,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,T02_ROCK_ART; T09_MILITARY; T12_BURIAL,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
726,https://whc.unesco.org/en/list/726,Historic Centre of Naples,那不勒斯历史中心,1995,Europe and North America,Italy,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T07_RELIGIOUS,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
728,https://whc.unesco.org/en/list/728,Old and New Towns of Edinburgh,爱丁堡的新镇、老镇,1995,Europe and North America,United Kingdom of Great Britain and Northern Ireland,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,T09_MILITARY,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
729,https://whc.unesco.org/en/list/729,"Bauhaus and its Sites in Weimar, Dessau and Bernau",,1996,Europe and North America,Germany,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T14_MODERN,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
730,https://whc.unesco.org/en/list/730,Crespi d'Adda,阿达的克里斯匹,1995,Europe and North America,Italy,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T08_AGRI_INDUSTRIAL_TECH,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
731,https://whc.unesco.org/en/list/731,Hanseatic Town of Visby,汉萨同盟城市维斯比,1995,Europe and North America,Sweden,C,,T05_SETTLEMENTS; T09_MILITARY,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
732,https://whc.unesco.org/en/list/732,Kutná Hora: Historical Town Centre with the Church of St Barbara and the Cathedral of Our Lady at Sedlec,库特纳霍拉历史名城中心的圣巴拉巴教堂及塞德莱茨的圣母玛利亚大教堂,1995,Europe and North America,Czechia,C,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,T07_RELIGIOUS; T08_AGRI_INDUSTRIAL_TECH,T13_SYMBOLIC_MEMORIAL,4,1,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
733,https://whc.unesco.org/en/list/733,"Ferrara, City of the Renaissance, and its Po Delta",文艺复兴城市费拉拉城以及波河三角洲,1995,Europe and North America,Italy,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T05_SETTLEMENTS,T14_MODERN,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
734,https://whc.unesco.org/en/list/734,Historic Villages of Shirakawa-go and Gokayama,白川乡和五屹山历史村落,1995,Asia and the Pacific,Japan,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T06_VERNACULAR,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
736,https://whc.unesco.org/en/list/736,Seokguram Grotto and Bulguksa Temple,石窟庵和佛国寺,1995,Asia and the Pacific,Republic of Korea,C,T04_HISTORIC_BUILDINGS_ENSEMBLES,T07_RELIGIOUS,,2,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
737,https://whc.unesco.org/en/list/737,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the Tripitaka Koreana Woodblocks",海印寺及八万大藏经藏经处,1995,Asia and the Pacific,Republic of Korea,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS; T12_BURIAL,,3,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
738,https://whc.unesco.org/en/list/738,Jongmyo Shrine,宗庙,1995,Asia and the Pacific,Republic of Korea,C,,T07_RELIGIOUS,,1,0,0,low,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
739,https://whc.unesco.org/en/list/739,Schokland and Surroundings,斯霍克兰及其周围地区,1995,Europe and North America,Netherlands (Kingdom of the),C,,T01_ARCHAEOLOGICAL,T13_SYMBOLIC_MEMORIAL,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
741,https://whc.unesco.org/en/list/741,Old Town Lunenburg,卢嫩堡旧城,1995,Europe and North America,Canada,C,T05_SETTLEMENTS,T04_HISTORIC_BUILDINGS_ENSEMBLES; T06_VERNACULAR,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
742,https://whc.unesco.org/en/list/742,Historic Centre of Santa Cruz de Mompox,蒙波斯的圣克鲁斯历史中心,1995,Latin America and the Caribbean,Colombia,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,2,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
743,https://whc.unesco.org/en/list/743,National Archeological Park of Tierradentro,铁拉登特罗国家考古公园,1995,Latin America and the Caribbean,Colombia,C,,T10_CULTURAL_LANDSCAPES_PARKS_GARDENS; T12_BURIAL,T04_HISTORIC_BUILDINGS_ENSEMBLES; T07_RELIGIOUS; T13_SYMBOLIC_MEMORIAL,2,3,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
744,https://whc.unesco.org/en/list/744,San Agustín Archaeological Park,圣奥古斯丁考古公园,1995,Latin America and the Caribbean,Colombia,C,,T01_ARCHAEOLOGICAL; T07_RELIGIOUS; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,T04_HISTORIC_BUILDINGS_ENSEMBLES,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
747,https://whc.unesco.org/en/list/747,Historic Quarter of the City of Colonia del Sacramento,萨拉门多移民镇的历史区,1995,Latin America and the Caribbean,Uruguay,C,,T05_SETTLEMENTS; T09_MILITARY,T04_HISTORIC_BUILDINGS_ENSEMBLES; T10_CULTURAL_LANDSCAPES_PARKS_GARDENS,2,2,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
750,https://whc.unesco.org/en/list/750,"Ancient Ksour of Ouadane, Chinguetti, Tichitt and Oualata",瓦丹、欣盖提、提希特和瓦拉塔古镇,1996,Arab States,Mauritania,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T06_VERNACULAR; T07_RELIGIOUS,,4,0,0,high,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
751,https://whc.unesco.org/en/list/751,Verla Groundwood and Board Mill,韦尔拉磨木纸板厂,1996,Europe and North America,Finland,C,,T08_AGRI_INDUSTRIAL_TECH,T05_SETTLEMENTS,1,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
753,https://whc.unesco.org/en/list/753,Medina of Essaouira (formerly Mogador),索维拉城（原摩加多尔）,2001,Arab States,Morocco,C,,T04_HISTORIC_BUILDINGS_ENSEMBLES; T05_SETTLEMENTS; T09_MILITARY,T13_SYMBOLIC_MEMORIAL,3,1,0,medium,Phase 2B.5 freeze-candidate micro-patch; candidate and associative hints excluded from main diagnostics.; Phase 2B.6 statistics recomputed after user no-main-label integration.; Phase 2B.7 user-reviewed shortlist decisions applied; obvious-miss audit outputs are review-only.; Phase 2B.8b final user review integration; no Table 5 count forcing.
